category,image,human_entropy,human_center_distance,human_num_peaks
Random,085,6.155780792236328,371.145775335166,4
Random,087,6.102346420288086,256.29719714179663,2
Random,089,6.166656017303467,271.5422671024719,2
Random,091,6.125191688537598,226.8729146874027,4
Random,093,6.20382833480835,309.8762474973411,4
Random,095,6.090710163116455,289.4802848159969,7
Random,097,6.1774091720581055,328.3032075199103,5
Random,099,6.1364216804504395,246.989578608164,4
Random,101,6.014739990234375,269.6883971196846,1
Random,103,6.239648818969727,296.1785392110252,1
Random,105,6.078941822052002,354.5039304293107,7
Random,107,6.0427703857421875,300.4973773978697,1
Random,109,6.2270073890686035,234.68687772466367,1
Random,111,6.039701461791992,281.16860330096983,1
Random,113,6.139208793640137,286.5994317358846,4
Random,115,6.058016777038574,216.71930009253344,2
Random,117,5.800090312957764,207.60834994310648,2
Random,119,6.090715408325195,234.54745464853843,3
Random,121,5.992373466491699,186.3808595656397,4
Random,123,6.139206409454346,230.96665346346688,3
Random,125,5.925473213195801,213.15576909499018,6
Random,127,6.0489068031311035,268.7629672498773,6
Random,129,6.027290344238281,240.948067108336,2
Random,131,6.0907063484191895,283.3594402435235,6
Random,133,5.96616268157959,238.89225509530283,2
Random,135,6.16121768951416,196.71542593360695,1
Random,137,5.868460178375244,185.40677770978712,1
Random,139,6.087776184082031,300.833280577682,5
Random,141,5.834869384765625,189.3338612838139,5
Random,143,5.796144485473633,222.43045640584873,1
Random,145,6.201213359832764,301.85624508278994,4
Random,147,6.045845985412598,243.0093385514746,10
Random,149,6.00839900970459,221.105403485717,10
Random,151,6.081911087036133,271.34768807234485,7
Random,153,5.9727783203125,227.74328910747008,3
Random,155,6.045836448669434,292.7397503557604,7
Random,157,5.952780246734619,402.3614741595774,1
Random,159,6.048903465270996,270.9282618549554,5
Random,161,5.949406623840332,265.1034960632361,3
Random,163,5.904472827911377,191.1359226877514,3
Random,165,6.039700031280518,250.63517920411923,5
Random,167,6.011565685272217,215.80415050998363,4
Random,169,6.130828380584717,238.52370362400262,5
Random,171,5.831063270568848,222.05382825633492,3
Random,173,5.962822914123535,239.350457478679,1
Random,175,6.078948020935059,227.4531245314162,7
Random,177,5.932368278503418,182.26237929804836,10
Random,179,5.9793572425842285,220.21418500077814,2
Random,181,5.83486795425415,275.28657948599795,1
Random,183,5.962828159332275,244.34334143314442,1
Random,185,6.155770778656006,263.8687701241854,1
Random,187,5.966159343719482,240.3871535385882,1
Random,189,6.093629837036133,298.71634649420866,1
Random,191,6.073010444641113,252.1115138093468,2
Random,193,5.946015357971191,208.9680666440999,7
Random,195,6.161215305328369,320.4015598647045,1
Random,197,6.09071159362793,399.1526738033677,5
Random,199,6.214196681976318,222.20513913615343,2
Satelite,001,5.9793524742126465,243.02780988395688,6
Satelite,003,5.952783584594727,306.62500848867035,7
Satelite,005,5.743395805358887,197.57956455189458,3
Satelite,007,6.075989723205566,342.6313739135165,6
Satelite,009,5.9694671630859375,327.62429193055954,1
Satelite,011,6.2064385414123535,330.30216717579816,3
Satelite,013,6.155774116516113,320.42221662153054,10
Satelite,015,6.169358730316162,347.4713339944057,3
Satelite,017,6.166659832000732,443.36266669400186,3
Satelite,019,6.193356513977051,338.65113995116843,2
Satelite,021,6.211606502532959,316.74493307825793,3
Satelite,023,6.125190258026123,330.83448012122295,1
Satelite,025,6.242159366607666,345.413941778763,5
Satelite,027,6.234592914581299,361.780997391513,1
Satelite,029,6.25708532333374,324.7763711107976,4
Satelite,031,5.995596885681152,271.5379331191627,2
Satelite,033,6.067043304443359,329.9724113122925,7
Satelite,035,6.045839786529541,315.84191836812386,3
Satelite,037,5.966158866882324,271.4920197543697,2
Satelite,039,5.985876083374023,251.4375629491659,2
Satelite,041,6.030422687530518,274.61298274103837,2
Satelite,043,6.093632221221924,255.58212339115448,2
Satelite,045,6.0210347175598145,310.34568824588047,1
Satelite,047,6.045838832855225,353.2481698451962,1
Satelite,049,6.099451065063477,362.2335450147084,3
Satelite,051,6.13082218170166,395.7161524500444,5
Satelite,053,6.096554279327393,336.515842270292,3
Satelite,055,6.174746513366699,361.88243769765296,1
Satelite,057,6.141988754272461,289.6895103256566,3
Satelite,059,6.180091857910156,409.1074502851764,3
Satelite,061,6.064048767089844,288.96868671714964,4
Satelite,063,6.08778190612793,201.17696163709687,6
Satelite,065,6.014744281768799,283.1866429577002,1
Satelite,067,6.116701126098633,246.82870683844644,3
Satelite,069,6.136425018310547,258.6450731713682,2
Satelite,071,6.113832950592041,329.7477731924776,3
Satelite,073,6.209009647369385,319.50338835826994,1
Satelite,075,6.133633136749268,356.66018083993777,2
Satelite,077,6.158492565155029,344.82663576259097,1
Satelite,079,6.1447625160217285,327.89382813027845,2
Satelite,081,6.219338893890381,289.68294063240177,9
Satelite,083,5.959481239318848,251.05129786196846,4
Satelite,085,6.161217212677002,322.1472567073328,1
Satelite,087,6.122370719909668,362.11384727953794,6
Satelite,089,6.039702892303467,285.0743206564759,3
Satelite,091,6.119531154632568,327.7292150553078,3
Satelite,093,6.1720499992370605,332.25268717456936,2
Satelite,095,6.093632698059082,328.28527111096827,3
Satelite,097,6.15577507019043,332.12447773424884,2
Satelite,099,6.084854602813721,336.2442041515363,3
Satelite,101,6.169362545013428,396.87871929147093,1
Satelite,103,6.093632221221924,354.0728086506767,1
Satelite,105,6.19071102142334,351.64386317703963,1
Satelite,107,6.20643949508667,336.5895261066005,1
Satelite,109,6.166652202606201,277.54928790458183,1
Satelite,111,6.08778190612793,288.9290762130661,2
Satelite,113,6.172046184539795,319.55633618641815,5
Satelite,115,6.108120918273926,296.9394225501676,4
Satelite,117,6.1308274269104,267.1858929026952,5
Satelite,119,6.075990200042725,246.21409775460424,5
Satelite,121,6.030422210693359,224.457958501712,5
Satelite,123,6.0397047996521,285.6283040945298,1
Satelite,125,6.0020270347595215,259.9374419068131,5
Satelite,127,6.011567115783691,274.13354925575675,11
Satelite,129,6.054994583129883,332.89247174053696,2
Satelite,131,5.939209461212158,267.80627126258383,3
Satelite,133,5.872128963470459,291.64895579457317,1
Satelite,135,5.972776889801025,291.5797083988006,4
Satelite,137,6.075991153717041,361.9765703887488,4
Satelite,139,6.033516883850098,265.7076905100891,1
Satelite,141,5.93236780166626,228.11523516742247,8
Satelite,143,5.804017543792725,291.05134885543777,6
Satelite,145,6.0084052085876465,303.5940465486165,1
Satelite,147,5.842432498931885,298.76042001737426,12
Satelite,149,6.075992584228516,295.9995408580921,2
Satelite,151,5.928927898406982,339.5541791436219,5
Satelite,153,6.147522449493408,322.22423356499377,5
Satelite,155,5.93236780166626,291.08278363342026,3
Satelite,157,6.172047138214111,336.8578863686424,1
Satelite,159,5.952780246734619,299.0863906506678,2
Satelite,161,5.959482192993164,289.8953760497674,3
Satelite,163,6.093632221221924,297.6124693641035,4
Satelite,165,5.998805046081543,289.3442998630153,2
Satelite,167,5.893813133239746,235.27690750662418,2
Satelite,169,5.952783584594727,201.17186286900375,2
Satelite,171,6.048902988433838,284.6997886173311,5
Satelite,173,6.139211654663086,273.0187890464219,11
Satelite,175,6.116703033447266,280.56948807213445,4
Satelite,177,6.081906318664551,308.5816741975799,2
Satelite,179,6.113832473754883,351.2129978020262,4
Satelite,181,6.119530200958252,250.60814445353938,1
Satelite,183,6.155773639678955,298.5928281021464,1
Satelite,185,6.144758701324463,294.815551893034,1
Satelite,187,6.030420303344727,339.90727475439127,1
Satelite,189,6.093632221221924,380.5164820545274,1
Satelite,191,5.8794074058532715,283.0997176600824,3
Satelite,193,6.070041656494141,292.15746682311527,3
Satelite,195,6.075990676879883,228.46430472061155,6
Satelite,197,6.021035194396973,320.5483433288893,8
Satelite,199,5.969471454620361,317.2986598940163,6
Sketch,001,5.928925514221191,190.9990596091449,2
Sketch,003,5.942629814147949,179.752590180987,1
Sketch,005,6.0848588943481445,218.01477741372526,7
Sketch,007,6.0489091873168945,222.7922098474299,3
Sketch,009,5.976056098937988,227.39181202136487,8
Sketch,011,6.193356513977051,256.7621283239193,4
Sketch,013,5.982631683349609,156.75092166899879,6
Sketch,015,6.075994491577148,210.2930074056602,4
Sketch,017,6.099459648132324,263.34918034037366,2
Sketch,019,6.021032810211182,259.5464778554784,4
Sketch,021,6.169360637664795,255.8305088781741,8
Sketch,023,5.879410743713379,140.80188932305433,1
Sketch,025,6.0335211753845215,231.37246653188438,6
Sketch,027,6.014749526977539,227.34985604072008,2
Sketch,029,6.061036586761475,240.71450043532266,3
Sketch,031,5.772144317626953,197.92009847508342,6
Sketch,033,6.1907057762146,183.43563957400585,6
Sketch,035,6.02103853225708,164.4251611811459,4
Sketch,037,6.128015041351318,234.16111731617053,1
Sketch,039,5.864779472351074,129.44321376808657,3
Sketch,041,5.992374897003174,168.2748252572736,2
Sketch,043,5.908011436462402,238.99266800962698,4
Sketch,045,5.890236854553223,240.53894072097123,4
Sketch,047,5.946023464202881,214.59055372305454,7
Sketch,049,6.13920783996582,253.1140180239104,2
Sketch,051,6.1447601318359375,238.76003501943975,7
Sketch,053,6.136430740356445,253.2442012487468,12
Sketch,055,6.108123302459717,185.45483502882848,3
Sketch,057,6.070045471191406,256.9669237518846,2
Sketch,059,6.195981025695801,175.9840786686845,4
Sketch,061,6.008408069610596,195.09100400845705,2
Sketch,063,6.169366359710693,201.78318436866005,4
Sketch,065,6.075994491577148,203.47939734752782,3
Sketch,067,6.087789058685303,224.26302352425404,3
Sketch,069,6.0210394859313965,202.05450442582557,4
Sketch,071,6.108116626739502,217.31201105454772,9
Sketch,073,6.058014869689941,253.01603715792362,2
Sketch,075,6.08485746383667,189.87278132170843,4
Sketch,077,5.966158390045166,230.04373104398118,7
Sketch,079,6.133634567260742,244.60025882691482,3
Sketch,081,6.232082843780518,192.86782984971254,7
Sketch,083,6.04276704788208,199.108896075733,4
Sketch,085,6.16395378112793,167.17274868558033,3
Sketch,087,6.0335187911987305,208.57838436861707,7
Sketch,089,6.21934700012207,262.2437200443722,9
Sketch,091,6.169360637664795,236.88252577525515,3
Sketch,093,6.133635997772217,211.01376331260747,5
Sketch,095,6.075994491577148,203.91458488136502,3
Sketch,097,6.0084075927734375,182.6288232303179,3
Sketch,099,6.110982894897461,236.6404788117725,9
Sketch,101,6.01790714263916,251.91947698788226,1
Sketch,103,5.992378234863281,289.53199090536026,1
Sketch,105,6.133630752563477,304.5977896614728,1
Sketch,107,6.051945209503174,212.87671727244833,1
Sketch,109,6.058018207550049,237.50002360599444,1
Sketch,111,5.8973822593688965,206.5438921856641,11
Sketch,113,5.9594831466674805,230.561724181474,2
Sketch,115,5.9220075607299805,152.99165944097507,2
Sketch,117,6.033527374267578,162.41667979257812,6
Sketch,119,6.005214691162109,192.43707720428213,1
Sketch,121,5.872122764587402,220.92866847818186,2
Sketch,123,5.966160774230957,173.17011131948374,2
Sketch,125,6.051947593688965,195.44968009108703,3
Sketch,127,6.002029895782471,185.09976876491066,3
Sketch,129,6.051953315734863,145.9419951552714,2
Sketch,131,5.96946907043457,225.52994438942488,11
Sketch,133,5.807925701141357,195.35350728855047,4
Sketch,135,5.8499369621276855,133.24880001581084,1
Sketch,137,5.827258110046387,188.4830765574308,1
Sketch,139,5.815700531005859,190.06349606452292,4
Sketch,141,5.992376804351807,213.60565689166404,4
Sketch,143,6.048904895782471,200.2078026376402,5
Sketch,145,5.966159343719482,246.96473881690284,5
Sketch,147,5.879408836364746,150.93107546253168,4
Sketch,149,6.081912040710449,217.17664398360904,5
Sketch,151,6.116701126098633,188.34875936754983,4
Sketch,153,5.946024417877197,159.78003962691102,2
Sketch,155,6.03041934967041,216.93474453383126,9
Sketch,157,5.966161727905273,193.27956327740077,4
Sketch,159,6.033520221710205,239.57771842763876,4
Sketch,161,5.946025848388672,208.0317416254595,5
Sketch,163,5.925471782684326,201.43503564124583,4
Sketch,165,5.842434406280518,168.69959209944022,1
Sketch,167,6.011579990386963,192.76961061646455,5
Sketch,169,5.935800552368164,160.20336772583997,3
Sketch,171,6.002028465270996,248.35020337890276,1
Sketch,173,5.883028507232666,149.16907342532056,3
Sketch,175,5.875765800476074,172.88767560556232,11
Sketch,177,6.064042568206787,229.7460730504702,3
Sketch,179,6.090718746185303,273.19983133905686,5
Sketch,181,6.158492088317871,242.0082148882733,1
Sketch,183,6.185408115386963,290.509299218781,1
Sketch,185,6.096551895141602,220.6751337438423,1
Sketch,187,6.113834857940674,196.87623035563925,1
Sketch,189,6.021042346954346,234.57422777886902,1
Sketch,191,5.998807430267334,214.68070619544352,2
Sketch,193,5.949407577514648,162.8982578041584,2
Sketch,195,6.102349281311035,244.28466098867864,4
Sketch,197,5.92893123626709,225.96917542743697,3
Sketch,199,5.952783584594727,165.3333587418162,2
Social,001,6.281441688537598,312.37470707491053,6
Social,003,6.048908710479736,265.231593723253,5
Social,005,6.185413360595703,326.34878413708986,1
Social,007,6.12237024307251,342.65856976198995,3
Social,009,6.3052191734313965,261.58212104268995,10
Social,011,6.242151737213135,219.03718581578514,4
Social,013,6.237125396728516,354.73118074127626,9
Social,015,6.203824996948242,340.3781690533735,4
Social,017,6.185408115386963,211.39618981733918,1
Social,019,6.224459171295166,293.1873453017824,2
Social,021,6.161232948303223,276.5249724784675,3
Social,023,6.394958972930908,290.1289040102897,6
Social,025,6.257090091705322,352.83531832380874,2
Social,027,6.201208114624023,294.78852168521934,4
Social,029,6.257084846496582,289.88224651215,1
Social,031,6.144761562347412,265.7434644627542,5
Social,033,6.300528049468994,360.9444725064471,3
Social,035,6.161214828491211,289.3879032818458,1
Social,037,6.155781269073486,262.1280242453768,5
Social,039,6.219341278076172,374.79779692715755,6
Social,041,6.237127304077148,425.01822288282926,2
Social,043,6.087793350219727,220.32985458206502,5
Social,045,6.07895040512085,370.7502395310651,10
Social,047,6.1827616691589355,362.38082421362515,3
Social,049,6.0877814292907715,305.4083274490888,2
Social,051,6.195985794067383,338.7675963464407,6
Social,053,6.264442443847656,324.117811860157,1
Social,055,6.2346014976501465,263.41016580751716,4
Social,057,6.130826950073242,267.47634272546594,1
Social,059,6.279019832611084,294.5062598364449,4
Social,061,6.252137184143066,381.2426840872574,5
Social,063,6.3052263259887695,336.89558939076505,5
Social,065,6.276601791381836,285.72550999253707,10
Social,067,6.1880717277526855,283.6282657750439,3
Social,069,6.185409069061279,299.0731883818283,2
Social,071,6.036614418029785,335.3415211303018,8
Social,073,6.295788288116455,311.10708646749697,6
Social,075,6.298147201538086,298.5726003119537,2
Social,077,6.279021739959717,375.2898770455722,5
Social,079,6.276601314544678,331.5438503571059,4
Social,081,6.300516605377197,299.06930822236654,3
Social,083,6.29815149307251,330.63542067605323,3
Social,085,6.081907749176025,232.06870863780344,4
Social,087,6.211604595184326,317.622293594006,4
Social,089,6.150279521942139,214.53694393550384,3
Social,091,6.1530351638793945,361.6940477832589,7
Social,093,6.169366359710693,296.2463937374131,3
Social,095,6.2957658767700195,353.7424692862103,4
Social,097,6.244670867919922,271.1720166731787,3
Social,099,6.219343185424805,262.7392465479372,3
Social,101,6.153035640716553,231.63892007908893,2
Social,103,6.198607921600342,294.7543512906376,2
Social,105,6.279023170471191,332.2582133239701,1
Social,107,6.22700834274292,275.6125031106914,3
Social,109,6.307570934295654,360.6583064878325,1
Social,111,6.158498764038086,286.19233172240547,8
Social,113,6.190707206726074,246.69758732493864,4
Social,115,6.144765377044678,258.2801079852209,5
Social,117,6.201207637786865,283.08499243316453,1
Social,119,6.144763469696045,333.94572258334927,5
Social,121,6.271772861480713,309.3807589847873,2
Social,123,6.221885681152344,212.20217419460124,2
Social,125,6.188071250915527,272.34909824749917,2
Social,127,6.206434726715088,318.47434764964964,3
Social,129,6.174749374389648,252.20973059625635,7
Social,131,5.956140995025635,318.5959644861987,2
Social,133,6.211615085601807,396.14893797595255,1
Social,135,6.198606014251709,325.561804252699,11
Social,137,6.180091857910156,302.144887387317,5
Social,139,6.024177074432373,261.29052784189037,7
Social,141,6.188075542449951,230.086163435881,10
Social,143,6.180093765258789,333.27039957820494,1
Social,145,6.136420726776123,328.89067457576317,5
Social,147,6.216772079467773,281.40410608733384,3
Social,149,6.1584930419921875,266.50144820422,7
Social,151,6.211616516113281,393.8808598046729,7
Social,153,6.1081223487854,349.5645235642911,2
Social,155,6.234603404998779,298.3979155995902,8
Social,157,6.1639556884765625,381.63659638551627,1
Social,159,6.2141947746276855,288.61423408767513,2
Social,161,6.1502838134765625,268.04358762297863,5
Social,163,6.113826274871826,321.48803428481375,3
Social,165,6.298151969909668,383.2482886106313,5
Social,167,6.172046184539795,350.9120032382606,3
Social,169,6.0877885818481445,315.82168123816683,2
Social,171,6.2038254737854,308.5611878806181,7
Social,173,6.216776371002197,266.97228461728406,1
Social,175,6.188076972961426,295.0300060548272,1
Social,177,6.155764579772949,260.04138674263015,4
Social,179,6.206437110900879,281.56415802087486,13
Social,181,6.237127304077148,358.41552465474825,1
Social,183,6.206439971923828,264.59136401075153,1
Social,185,6.244662284851074,321.94084654975944,1
Social,187,6.198606491088867,362.58460140507543,1
Social,189,6.144761085510254,373.4892076135093,1
Social,191,6.269331932067871,331.30103594950356,5
Social,193,6.3099164962768555,401.1346141441358,6
Social,195,6.252132892608643,323.4544619840602,6
Social,197,6.259535789489746,354.10880496852957,7
Social,199,6.122368335723877,331.9339384688191,2
